Domain,Variable,Level,Value,Description,Data Type,Label,Role,Origin,Length,Significant Digit,Controlled Terminology,Category,Comments,Key Value
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""LDIAM""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""LDIAM""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""LOCTXT""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""LOCTXT""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""MERCKNUM""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""MILLISEC""}",,text,,,eDT,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""MILLISEC""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""MONTHNMB""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""MONTHNMB""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""NAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""NAMSEQ""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""NARCOMNT""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""NARCOMNT""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""NATDISCH""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""NATDISCH""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""RESCMED""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""RESCMED""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""RTODTC""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""RTODTC""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""SOURCE""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""SPDYRLEP""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""STDYRLEP""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""SUBJECTID""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""SUBJID""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""VISITID""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""VISITID""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""VZVTYP""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""VZVTYP""}"
SUPPCE,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='CE'"",""QNAM"":""WEEKNMB""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='CE'"",""QNAM"":""WEEKNMB""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""ADDDSDTL""}",,text,,,CRF,200,0,,,,"SUPPCE.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""ADDDSDTL""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""ADDSDTTS""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""ADDSDTTS""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""DSDT""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""DSDT""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""DSDTM""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""DSDTM""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""DSREASON""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""DSREASON""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""DSSTDT""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""DSSTDT""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""DSSTDTM""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""DSSTDTM""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""ELEMENT""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""ETCD""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""GCDSVER""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""MERCKNUM""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""SOURCE""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""SPDYRLEP""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""STDYRLEP""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""SUBJECTID""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""SUBJID""}"
SUPPDS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='DS'"",""QNAM"":""VISITID""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='DS'"",""QNAM"":""VISITID""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""ADJREFID""}",,text,,,CRF,200,0,,,,"SUPPDS.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""ADJREFID""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""DISCHDX""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""DISCHDX""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""ELEMENT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""ETCD""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""GCDSVER""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODCREDY""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODCREDY""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDTC""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDTC""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDTM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDTM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDY""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODOWDY""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODRDT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODRDT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODRDTC""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODRDTC""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODRDTM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODRDTM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODRDY""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODRDY""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODTM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODTM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODURDD""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODURDD""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HODURDDU""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HODURDDU""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOENDT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOENDT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOENDTCR""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOENDTCR""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOENDTM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOENDTM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOER""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOER""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOINDC""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOINDC""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOREAS""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOREAS""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HORSNCUS""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HORSNCUS""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HORSNDX""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HORSNDX""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOSAE""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOSAE""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOSTDT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOSTDT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOSTDTM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOSTDTM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""HOVISRSN""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""HOVISRSN""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""MERCKNUM""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""NCVHADJ""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""NCVHADJ""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SCUNIGHT""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SCUNIGHT""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SCUSTAY""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SCUSTAY""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SOURCE""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SPDYRLEP""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""STDYRLEP""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SUBJECTID""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""SUBJID""}"
SUPPHO,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='HO'"",""QNAM"":""VISITID""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='HO'"",""QNAM"":""VISITID""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH1""}",,text,,,CRF,200,0,,,,"SUPPHO.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH1""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH2""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH2""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH3""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH3""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH4""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH4""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH5""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ANNNHLH5""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""BTVDSTSC""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""BTVDSTSC""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""BULKYDIS""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""BULKYDIS""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""CHEMRESP""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""CHEMRESP""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""CLNPTHDX""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""CLNPTHDX""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""CUCLPTS""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""CUCLPTS""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSBMETDT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSBMETDT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS1""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS1""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS2""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS2""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS3""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS3""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS4""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS4""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS5""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS5""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS6""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS6""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS7""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS7""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS8""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS8""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS9""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTS9""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTSO""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""DSMNFTSO""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ELEMENT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""ETCD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""FRCPDX""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""FRCPDX""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""FRCPDXDT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""FRCPDXDT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""GCDSVER""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""HEPBSTAT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""HEPBSTAT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""HEPCSTAT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""HEPCSTAT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""HISSUBLC""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""HISSUBLC""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""HSERVPDX""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""HSERVPDX""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""IMDCRSKF""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""IMDCRSKF""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""IPDXDET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""IPDXDET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX1""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX1""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX10""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX10""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX2""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX2""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX3""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX3""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX4""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX4""}"
